Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths,Territory
2/28/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
2/29/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/1/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/2/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/3/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/4/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/5/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/6/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/7/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/8/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/9/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/10/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/11/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/12/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/13/2020,Trinidad and Tobago,,10.6918,-61.2225,0,0,0,Trinidad and Tobago
3/14/2020,Trinidad and Tobago,,10.6918,-61.2225,2,0,0,Trinidad and Tobago
3/15/2020,Trinidad and Tobago,,10.6918,-61.2225,2,0,0,Trinidad and Tobago
3/16/2020,Trinidad and Tobago,,10.6918,-61.2225,4,0,0,Trinidad and Tobago
3/17/2020,Trinidad and Tobago,,10.6918,-61.2225,5,0,0,Trinidad and Tobago
3/18/2020,Trinidad and Tobago,,10.6918,-61.2225,7,0,0,Trinidad and Tobago
3/19/2020,Trinidad and Tobago,,10.6918,-61.2225,9,0,0,Trinidad and Tobago
3/20/2020,Trinidad and Tobago,,10.6918,-61.2225,9,0,0,Trinidad and Tobago
3/21/2020,Trinidad and Tobago,,10.6918,-61.2225,49,1,0,Trinidad and Tobago
3/22/2020,Trinidad and Tobago,,10.6918,-61.2225,50,1,0,Trinidad and Tobago
3/23/2020,Trinidad and Tobago,,10.6918,-61.2225,51,1,0,Trinidad and Tobago
3/24/2020,Trinidad and Tobago,,10.6918,-61.2225,57,0,0,Trinidad and Tobago
3/25/2020,Trinidad and Tobago,,10.6918,-61.2225,60,0,1,Trinidad and Tobago
3/26/2020,Trinidad and Tobago,,10.6918,-61.2225,65,0,1,Trinidad and Tobago
3/27/2020,Trinidad and Tobago,,10.6918,-61.2225,66,1,2,Trinidad and Tobago
3/28/2020,Trinidad and Tobago,,10.6918,-61.2225,74,1,3,Trinidad and Tobago
3/29/2020,Trinidad and Tobago,,10.6918,-61.2225,78,1,3,Trinidad and Tobago
3/30/2020,Trinidad and Tobago,,10.6918,-61.2225,82,1,3,Trinidad and Tobago
3/31/2020,Trinidad and Tobago,,10.6918,-61.2225,87,1,3,Trinidad and Tobago
4/1/2020,Trinidad and Tobago,,10.6918,-61.2225,90,1,5,Trinidad and Tobago
4/2/2020,Trinidad and Tobago,,10.6918,-61.2225,94,1,5,Trinidad and Tobago
4/3/2020,Trinidad and Tobago,,10.6918,-61.2225,98,1,6,Trinidad and Tobago
4/4/2020,Trinidad and Tobago,,10.6918,-61.2225,103,1,6,Trinidad and Tobago
4/5/2020,Trinidad and Tobago,,10.6918,-61.2225,104,1,7,Trinidad and Tobago
4/6/2020,Trinidad and Tobago,,10.6918,-61.2225,105,1,8,Trinidad and Tobago
4/7/2020,Trinidad and Tobago,,10.6918,-61.2225,107,1,8,Trinidad and Tobago
4/8/2020,Trinidad and Tobago,,10.6918,-61.2225,107,1,8,Trinidad and Tobago
4/9/2020,Trinidad and Tobago,,10.6918,-61.2225,109,1,8,Trinidad and Tobago
4/10/2020,Trinidad and Tobago,,10.6918,-61.2225,109,1,8,Trinidad and Tobago
4/11/2020,Trinidad and Tobago,,10.6918,-61.2225,112,12,8,Trinidad and Tobago
4/12/2020,Trinidad and Tobago,,10.6918,-61.2225,113,16,8,Trinidad and Tobago
4/13/2020,Trinidad and Tobago,,10.6918,-61.2225,113,16,8,Trinidad and Tobago
4/14/2020,Trinidad and Tobago,,10.6918,-61.2225,113,17,8,Trinidad and Tobago
4/15/2020,Trinidad and Tobago,,10.6918,-61.2225,114,19,8,Trinidad and Tobago
4/16/2020,Trinidad and Tobago,,10.6918,-61.2225,114,20,8,Trinidad and Tobago
4/17/2020,Trinidad and Tobago,,10.6918,-61.2225,114,20,8,Trinidad and Tobago
4/18/2020,Trinidad and Tobago,,10.6918,-61.2225,114,21,8,Trinidad and Tobago
4/19/2020,Trinidad and Tobago,,10.6918,-61.2225,114,21,8,Trinidad and Tobago
4/20/2020,Trinidad and Tobago,,10.6918,-61.2225,114,22,8,Trinidad and Tobago
4/21/2020,Trinidad and Tobago,,10.6918,-61.2225,115,28,8,Trinidad and Tobago
1/22/2020,Tunisia,,34,9,0,0,0,Tunisia
1/23/2020,Tunisia,,34,9,0,0,0,Tunisia
1/24/2020,Tunisia,,34,9,0,0,0,Tunisia
1/25/2020,Tunisia,,34,9,0,0,0,Tunisia
1/26/2020,Tunisia,,34,9,0,0,0,Tunisia
1/27/2020,Tunisia,,34,9,0,0,0,Tunisia
1/28/2020,Tunisia,,34,9,0,0,0,Tunisia
1/29/2020,Tunisia,,34,9,0,0,0,Tunisia
1/30/2020,Tunisia,,34,9,0,0,0,Tunisia
1/31/2020,Tunisia,,34,9,0,0,0,Tunisia
2/1/2020,Tunisia,,34,9,0,0,0,Tunisia
2/2/2020,Tunisia,,34,9,0,0,0,Tunisia
2/3/2020,Tunisia,,34,9,0,0,0,Tunisia
2/4/2020,Tunisia,,34,9,0,0,0,Tunisia
2/5/2020,Tunisia,,34,9,0,0,0,Tunisia
2/6/2020,Tunisia,,34,9,0,0,0,Tunisia
2/7/2020,Tunisia,,34,9,0,0,0,Tunisia
2/8/2020,Tunisia,,34,9,0,0,0,Tunisia
2/9/2020,Tunisia,,34,9,0,0,0,Tunisia
2/10/2020,Tunisia,,34,9,0,0,0,Tunisia
2/11/2020,Tunisia,,34,9,0,0,0,Tunisia
2/12/2020,Tunisia,,34,9,0,0,0,Tunisia
2/13/2020,Tunisia,,34,9,0,0,0,Tunisia
2/14/2020,Tunisia,,34,9,0,0,0,Tunisia
2/15/2020,Tunisia,,34,9,0,0,0,Tunisia
2/16/2020,Tunisia,,34,9,0,0,0,Tunisia
2/17/2020,Tunisia,,34,9,0,0,0,Tunisia
2/18/2020,Tunisia,,34,9,0,0,0,Tunisia
2/19/2020,Tunisia,,34,9,0,0,0,Tunisia
2/20/2020,Tunisia,,34,9,0,0,0,Tunisia
2/21/2020,Tunisia,,34,9,0,0,0,Tunisia
2/22/2020,Tunisia,,34,9,0,0,0,Tunisia
2/23/2020,Tunisia,,34,9,0,0,0,Tunisia
2/24/2020,Tunisia,,34,9,0,0,0,Tunisia
2/25/2020,Tunisia,,34,9,0,0,0,Tunisia
2/26/2020,Tunisia,,34,9,0,0,0,Tunisia
2/27/2020,Tunisia,,34,9,0,0,0,Tunisia
2/28/2020,Tunisia,,34,9,0,0,0,Tunisia
2/29/2020,Tunisia,,34,9,0,0,0,Tunisia
3/1/2020,Tunisia,,34,9,0,0,0,Tunisia
3/2/2020,Tunisia,,34,9,0,0,0,Tunisia
3/3/2020,Tunisia,,34,9,0,0,0,Tunisia
3/4/2020,Tunisia,,34,9,1,0,0,Tunisia
3/5/2020,Tunisia,,34,9,1,0,0,Tunisia
3/6/2020,Tunisia,,34,9,1,0,0,Tunisia
3/7/2020,Tunisia,,34,9,1,0,0,Tunisia
3/8/2020,Tunisia,,34,9,2,0,0,Tunisia
3/9/2020,Tunisia,,34,9,2,0,0,Tunisia
3/10/2020,Tunisia,,34,9,5,0,0,Tunisia
3/11/2020,Tunisia,,34,9,7,0,0,Tunisia
3/12/2020,Tunisia,,34,9,7,0,0,Tunisia
3/13/2020,Tunisia,,34,9,16,0,0,Tunisia
3/14/2020,Tunisia,,34,9,18,0,0,Tunisia
3/15/2020,Tunisia,,34,9,18,0,0,Tunisia
3/16/2020,Tunisia,,34,9,20,0,0,Tunisia
3/17/2020,Tunisia,,34,9,24,0,0,Tunisia
3/18/2020,Tunisia,,34,9,29,0,0,Tunisia
3/19/2020,Tunisia,,34,9,39,0,1,Tunisia
3/20/2020,Tunisia,,34,9,54,0,1,Tunisia
3/21/2020,Tunisia,,34,9,60,0,1,Tunisia
3/22/2020,Tunisia,,34,9,75,1,3,Tunisia
3/23/2020,Tunisia,,34,9,89,1,3,Tunisia
3/24/2020,Tunisia,,34,9,114,1,4,Tunisia
3/25/2020,Tunisia,,34,9,173,2,5,Tunisia
3/26/2020,Tunisia,,34,9,197,2,6,Tunisia
3/27/2020,Tunisia,,34,9,227,2,6,Tunisia
3/28/2020,Tunisia,,34,9,278,2,8,Tunisia
3/29/2020,Tunisia,,34,9,312,2,8,Tunisia
3/30/2020,Tunisia,,34,9,312,3,8,Tunisia
3/31/2020,Tunisia,,34,9,394,3,10,Tunisia
4/1/2020,Tunisia,,34,9,423,5,12,Tunisia
4/2/2020,Tunisia,,34,9,455,5,14,Tunisia
4/3/2020,Tunisia,,34,9,495,5,18,Tunisia
4/4/2020,Tunisia,,34,9,553,5,18,Tunisia
4/5/2020,Tunisia,,34,9,574,5,22,Tunisia
4/6/2020,Tunisia,,34,9,596,5,22,Tunisia
4/7/2020,Tunisia,,34,9,623,25,23,Tunisia
4/8/2020,Tunisia,,34,9,628,25,24,Tunisia
4/9/2020,Tunisia,,34,9,643,25,25,Tunisia
4/10/2020,Tunisia,,34,9,671,25,25,Tunisia
4/11/2020,Tunisia,,34,9,685,43,28,Tunisia
4/12/2020,Tunisia,,34,9,707,43,31,Tunisia
4/13/2020,Tunisia,,34,9,726,43,34,Tunisia
4/14/2020,Tunisia,,34,9,747,43,34,Tunisia
4/15/2020,Tunisia,,34,9,780,43,35,Tunisia
4/16/2020,Tunisia,,34,9,822,43,37,Tunisia
4/17/2020,Tunisia,,34,9,864,43,37,Tunisia
4/18/2020,Tunisia,,34,9,864,43,37,Tunisia
4/19/2020,Tunisia,,34,9,879,43,38,Tunisia
4/20/2020,Tunisia,,34,9,884,148,38,Tunisia
4/21/2020,Tunisia,,34,9,884,148,38,Tunisia
1/22/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/23/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/24/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/25/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/26/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/27/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/28/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/29/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/30/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
1/31/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/1/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/2/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/3/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/4/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/5/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/6/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/7/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/8/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/9/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/10/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/11/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/12/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/13/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/14/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/15/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/16/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/17/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/18/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/19/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/20/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/21/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/22/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/23/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/24/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/25/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/26/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/27/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/28/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
2/29/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/1/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/2/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/3/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/4/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/5/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/6/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/7/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/8/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/9/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/10/2020,Turkey,,38.9637,35.2433,0,0,0,Turkey
3/11/2020,Turkey,,38.9637,35.2433,1,0,0,Turkey
3/12/2020,Turkey,,38.9637,35.2433,1,0,0,Turkey
3/13/2020,Turkey,,38.9637,35.2433,5,0,0,Turkey
3/14/2020,Turkey,,38.9637,35.2433,5,0,0,Turkey
3/15/2020,Turkey,,38.9637,35.2433,6,0,0,Turkey
3/16/2020,Turkey,,38.9637,35.2433,18,0,0,Turkey
3/17/2020,Turkey,,38.9637,35.2433,47,0,1,Turkey
3/18/2020,Turkey,,38.9637,35.2433,98,0,1,Turkey
3/19/2020,Turkey,,38.9637,35.2433,192,0,3,Turkey
3/20/2020,Turkey,,38.9637,35.2433,359,0,4,Turkey
3/21/2020,Turkey,,38.9637,35.2433,670,0,9,Turkey
3/22/2020,Turkey,,38.9637,35.2433,1236,0,30,Turkey
3/23/2020,Turkey,,38.9637,35.2433,1529,0,37,Turkey
3/24/2020,Turkey,,38.9637,35.2433,1872,0,44,Turkey
3/25/2020,Turkey,,38.9637,35.2433,2433,26,59,Turkey
3/26/2020,Turkey,,38.9637,35.2433,3629,26,75,Turkey
3/27/2020,Turkey,,38.9637,35.2433,5698,42,92,Turkey
3/28/2020,Turkey,,38.9637,35.2433,7402,70,108,Turkey
3/29/2020,Turkey,,38.9637,35.2433,9217,105,131,Turkey
3/30/2020,Turkey,,38.9637,35.2433,10827,162,168,Turkey
3/31/2020,Turkey,,38.9637,35.2433,13531,243,214,Turkey
4/1/2020,Turkey,,38.9637,35.2433,15679,333,277,Turkey
4/2/2020,Turkey,,38.9637,35.2433,18135,415,356,Turkey
4/3/2020,Turkey,,38.9637,35.2433,20921,484,425,Turkey
4/4/2020,Turkey,,38.9637,35.2433,23934,786,501,Turkey
4/5/2020,Turkey,,38.9637,35.2433,27069,1042,574,Turkey
4/6/2020,Turkey,,38.9637,35.2433,30217,1326,649,Turkey
4/7/2020,Turkey,,38.9637,35.2433,34109,1582,725,Turkey
4/8/2020,Turkey,,38.9637,35.2433,38226,1846,812,Turkey
4/9/2020,Turkey,,38.9637,35.2433,42282,2142,908,Turkey
4/10/2020,Turkey,,38.9637,35.2433,47029,2423,1006,Turkey
4/11/2020,Turkey,,38.9637,35.2433,52167,2965,1101,Turkey
4/12/2020,Turkey,,38.9637,35.2433,56956,3446,1198,Turkey
4/13/2020,Turkey,,38.9637,35.2433,61049,3957,1296,Turkey
4/14/2020,Turkey,,38.9637,35.2433,65111,4799,1403,Turkey
4/15/2020,Turkey,,38.9637,35.2433,69392,5674,1518,Turkey
4/16/2020,Turkey,,38.9637,35.2433,74193,7089,1643,Turkey
4/17/2020,Turkey,,38.9637,35.2433,78546,8631,1769,Turkey
4/18/2020,Turkey,,38.9637,35.2433,82329,10453,1890,Turkey
4/19/2020,Turkey,,38.9637,35.2433,86306,11976,2017,Turkey
4/20/2020,Turkey,,38.9637,35.2433,90980,13430,2140,Turkey
4/21/2020,Turkey,,38.9637,35.2433,95591,14918,2259,Turkey
1/22/2020,US,,37.0902,-95.7129,1,0,0,United States of America (the)
1/23/2020,US,,37.0902,-95.7129,1,0,0,United States of America (the)
1/24/2020,US,,37.0902,-95.7129,2,0,0,United States of America (the)
1/25/2020,US,,37.0902,-95.7129,2,0,0,United States of America (the)
1/26/2020,US,,37.0902,-95.7129,5,0,0,United States of America (the)
1/27/2020,US,,37.0902,-95.7129,5,0,0,United States of America (the)
1/28/2020,US,,37.0902,-95.7129,5,0,0,United States of America (the)
1/29/2020,US,,37.0902,-95.7129,5,0,0,United States of America (the)
1/30/2020,US,,37.0902,-95.7129,5,0,0,United States of America (the)
1/31/2020,US,,37.0902,-95.7129,7,0,0,United States of America (the)
2/1/2020,US,,37.0902,-95.7129,8,0,0,United States of America (the)
2/2/2020,US,,37.0902,-95.7129,8,0,0,United States of America (the)
2/3/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/4/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/5/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/6/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/7/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/8/2020,US,,37.0902,-95.7129,11,0,0,United States of America (the)
2/9/2020,US,,37.0902,-95.7129,11,3,0,United States of America (the)
2/10/2020,US,,37.0902,-95.7129,11,3,0,United States of America (the)
2/11/2020,US,,37.0902,-95.7129,12,3,0,United States of America (the)
2/12/2020,US,,37.0902,-95.7129,12,3,0,United States of America (the)
2/13/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/14/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/15/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/16/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/17/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/18/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/19/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/20/2020,US,,37.0902,-95.7129,13,3,0,United States of America (the)
2/21/2020,US,,37.0902,-95.7129,15,5,0,United States of America (the)
2/22/2020,US,,37.0902,-95.7129,15,5,0,United States of America (the)
2/23/2020,US,,37.0902,-95.7129,15,5,0,United States of America (the)
2/24/2020,US,,37.0902,-95.7129,51,5,0,United States of America (the)
2/25/2020,US,,37.0902,-95.7129,51,6,0,United States of America (the)
2/26/2020,US,,37.0902,-95.7129,57,6,0,United States of America (the)
2/27/2020,US,,37.0902,-95.7129,58,6,0,United States of America (the)
2/28/2020,US,,37.0902,-95.7129,60,7,0,United States of America (the)
2/29/2020,US,,37.0902,-95.7129,68,7,1,United States of America (the)
3/1/2020,US,,37.0902,-95.7129,74,7,1,United States of America (the)
3/2/2020,US,,37.0902,-95.7129,98,7,6,United States of America (the)
3/3/2020,US,,37.0902,-95.7129,118,7,7,United States of America (the)
3/4/2020,US,,37.0902,-95.7129,149,7,11,United States of America (the)
3/5/2020,US,,37.0902,-95.7129,217,7,12,United States of America (the)
3/6/2020,US,,37.0902,-95.7129,262,7,14,United States of America (the)
3/7/2020,US,,37.0902,-95.7129,402,7,17,United States of America (the)
3/8/2020,US,,37.0902,-95.7129,518,7,21,United States of America (the)
3/9/2020,US,,37.0902,-95.7129,583,7,22,United States of America (the)
3/10/2020,US,,37.0902,-95.7129,959,8,28,United States of America (the)
3/11/2020,US,,37.0902,-95.7129,1281,8,36,United States of America (the)
3/12/2020,US,,37.0902,-95.7129,1663,12,40,United States of America (the)
3/13/2020,US,,37.0902,-95.7129,2179,12,47,United States of America (the)
3/14/2020,US,,37.0902,-95.7129,2727,12,54,United States of America (the)
3/15/2020,US,,37.0902,-95.7129,3499,12,63,United States of America (the)
3/16/2020,US,,37.0902,-95.7129,4632,17,85,United States of America (the)
3/17/2020,US,,37.0902,-95.7129,6421,17,108,United States of America (the)
3/18/2020,US,,37.0902,-95.7129,7783,105,118,United States of America (the)
3/19/2020,US,,37.0902,-95.7129,13747,121,200,United States of America (the)
3/20/2020,US,,37.0902,-95.7129,19273,147,244,United States of America (the)
3/21/2020,US,,37.0902,-95.7129,25600,176,307,United States of America (the)
3/22/2020,US,,37.0902,-95.7129,33276,178,417,United States of America (the)
3/23/2020,US,,37.0902,-95.7129,43843,178,557,United States of America (the)
3/24/2020,US,,37.0902,-95.7129,53736,348,706,United States of America (the)
3/25/2020,US,,37.0902,-95.7129,65778,361,942,United States of America (the)
3/26/2020,US,,37.0902,-95.7129,83836,681,1209,United States of America (the)
3/27/2020,US,,37.0902,-95.7129,101657,869,1581,United States of America (the)
3/28/2020,US,,37.0902,-95.7129,121465,1072,2026,United States of America (the)
3/29/2020,US,,37.0902,-95.7129,140909,2665,2467,United States of America (the)
3/30/2020,US,,37.0902,-95.7129,161831,5644,2978,United States of America (the)
3/31/2020,US,,37.0902,-95.7129,188172,7024,3873,United States of America (the)
4/1/2020,US,,37.0902,-95.7129,213372,8474,4757,United States of America (the)
4/2/2020,US,,37.0902,-95.7129,243762,9001,5926,United States of America (the)
4/3/2020,US,,37.0902,-95.7129,275586,9707,7087,United States of America (the)
4/4/2020,US,,37.0902,-95.7129,308853,14652,8407,United States of America (the)
4/5/2020,US,,37.0902,-95.7129,337072,17448,9619,United States of America (the)
4/6/2020,US,,37.0902,-95.7129,366667,19581,10783,United States of America (the)
4/7/2020,US,,37.0902,-95.7129,397505,21763,12794,United States of America (the)
4/8/2020,US,,37.0902,-95.7129,429052,23559,14695,United States of America (the)
4/9/2020,US,,37.0902,-95.7129,462780,25410,16544,United States of America (the)
4/10/2020,US,,37.0902,-95.7129,496535,28790,18586,United States of America (the)
4/11/2020,US,,37.0902,-95.7129,526396,31270,20462,United States of America (the)
4/12/2020,US,,37.0902,-95.7129,555313,32988,22019,United States of America (the)
4/13/2020,US,,37.0902,-95.7129,580619,43482,23528,United States of America (the)
4/14/2020,US,,37.0902,-95.7129,607670,47763,25831,United States of America (the)
4/15/2020,US,,37.0902,-95.7129,636350,52096,28325,United States of America (the)
4/16/2020,US,,37.0902,-95.7129,667592,54703,32916,United States of America (the)
4/17/2020,US,,37.0902,-95.7129,699706,58545,36773,United States of America (the)
4/18/2020,US,,37.0902,-95.7129,732197,64840,38664,United States of America (the)
4/19/2020,US,,37.0902,-95.7129,759086,70337,40661,United States of America (the)
4/20/2020,US,,37.0902,-95.7129,784326,72329,42094,United States of America (the)
4/21/2020,US,,37.0902,-95.7129,823786,75204,44845,United States of America (the)
1/22/2020,Uganda,,1,32,0,0,0,Uganda
1/23/2020,Uganda,,1,32,0,0,0,Uganda
1/24/2020,Uganda,,1,32,0,0,0,Uganda
1/25/2020,Uganda,,1,32,0,0,0,Uganda
1/26/2020,Uganda,,1,32,0,0,0,Uganda
1/27/2020,Uganda,,1,32,0,0,0,Uganda
1/28/2020,Uganda,,1,32,0,0,0,Uganda
1/29/2020,Uganda,,1,32,0,0,0,Uganda
1/30/2020,Uganda,,1,32,0,0,0,Uganda
1/31/2020,Uganda,,1,32,0,0,0,Uganda
2/1/2020,Uganda,,1,32,0,0,0,Uganda
2/2/2020,Uganda,,1,32,0,0,0,Uganda
2/3/2020,Uganda,,1,32,0,0,0,Uganda
2/4/2020,Uganda,,1,32,0,0,0,Uganda
2/5/2020,Uganda,,1,32,0,0,0,Uganda
2/6/2020,Uganda,,1,32,0,0,0,Uganda
2/7/2020,Uganda,,1,32,0,0,0,Uganda
2/8/2020,Uganda,,1,32,0,0,0,Uganda
2/9/2020,Uganda,,1,32,0,0,0,Uganda
2/10/2020,Uganda,,1,32,0,0,0,Uganda
2/11/2020,Uganda,,1,32,0,0,0,Uganda
2/12/2020,Uganda,,1,32,0,0,0,Uganda
2/13/2020,Uganda,,1,32,0,0,0,Uganda
2/14/2020,Uganda,,1,32,0,0,0,Uganda
2/15/2020,Uganda,,1,32,0,0,0,Uganda
2/16/2020,Uganda,,1,32,0,0,0,Uganda
2/17/2020,Uganda,,1,32,0,0,0,Uganda
2/18/2020,Uganda,,1,32,0,0,0,Uganda
2/19/2020,Uganda,,1,32,0,0,0,Uganda
2/20/2020,Uganda,,1,32,0,0,0,Uganda
2/21/2020,Uganda,,1,32,0,0,0,Uganda
2/22/2020,Uganda,,1,32,0,0,0,Uganda
2/23/2020,Uganda,,1,32,0,0,0,Uganda
2/24/2020,Uganda,,1,32,0,0,0,Uganda
2/25/2020,Uganda,,1,32,0,0,0,Uganda
2/26/2020,Uganda,,1,32,0,0,0,Uganda
2/27/2020,Uganda,,1,32,0,0,0,Uganda
2/28/2020,Uganda,,1,32,0,0,0,Uganda
2/29/2020,Uganda,,1,32,0,0,0,Uganda
3/1/2020,Uganda,,1,32,0,0,0,Uganda
3/2/2020,Uganda,,1,32,0,0,0,Uganda
3/3/2020,Uganda,,1,32,0,0,0,Uganda
3/4/2020,Uganda,,1,32,0,0,0,Uganda
3/5/2020,Uganda,,1,32,0,0,0,Uganda
3/6/2020,Uganda,,1,32,0,0,0,Uganda
3/7/2020,Uganda,,1,32,0,0,0,Uganda
3/8/2020,Uganda,,1,32,0,0,0,Uganda
3/9/2020,Uganda,,1,32,0,0,0,Uganda
3/10/2020,Uganda,,1,32,0,0,0,Uganda
3/11/2020,Uganda,,1,32,0,0,0,Uganda
3/12/2020,Uganda,,1,32,0,0,0,Uganda
3/13/2020,Uganda,,1,32,0,0,0,Uganda
3/14/2020,Uganda,,1,32,0,0,0,Uganda
3/15/2020,Uganda,,1,32,0,0,0,Uganda
3/16/2020,Uganda,,1,32,0,0,0,Uganda
3/17/2020,Uganda,,1,32,0,0,0,Uganda
3/18/2020,Uganda,,1,32,0,0,0,Uganda
3/19/2020,Uganda,,1,32,0,0,0,Uganda
3/20/2020,Uganda,,1,32,0,0,0,Uganda
3/21/2020,Uganda,,1,32,1,0,0,Uganda
3/22/2020,Uganda,,1,32,1,0,0,Uganda
3/23/2020,Uganda,,1,32,9,0,0,Uganda
3/24/2020,Uganda,,1,32,9,0,0,Uganda
3/25/2020,Uganda,,1,32,14,0,0,Uganda
3/26/2020,Uganda,,1,32,14,0,0,Uganda
3/27/2020,Uganda,,1,32,23,0,0,Uganda
3/28/2020,Uganda,,1,32,30,0,0,Uganda
3/29/2020,Uganda,,1,32,33,0,0,Uganda
3/30/2020,Uganda,,1,32,33,0,0,Uganda
3/31/2020,Uganda,,1,32,44,0,0,Uganda
4/1/2020,Uganda,,1,32,44,0,0,Uganda
4/2/2020,Uganda,,1,32,45,0,0,Uganda
4/3/2020,Uganda,,1,32,48,0,0,Uganda
4/4/2020,Uganda,,1,32,48,0,0,Uganda
4/5/2020,Uganda,,1,32,52,0,0,Uganda
4/6/2020,Uganda,,1,32,52,0,0,Uganda
4/7/2020,Uganda,,1,32,52,0,0,Uganda
4/8/2020,Uganda,,1,32,53,0,0,Uganda
4/9/2020,Uganda,,1,32,53,0,0,Uganda
4/10/2020,Uganda,,1,32,53,0,0,Uganda
