"Date","Territory","target","cases","Recover"
2020-04-05,"Ireland",158,4994,25
2020-04-05,"Israel",49,8430,477
2020-04-05,"Italy",15887,128948,21815
2020-04-05,"Jamaica",3,58,8
2020-04-05,"Japan",77,3139,514
2020-04-05,"Jordan",5,345,110
2020-04-05,"Kazakhstan",6,584,42
2020-04-05,"Kenya",4,142,4
2020-04-05,"Kuwait",1,556,99
2020-04-05,"Kyrgyzstan",1,147,9
2020-04-05,"Latvia",1,533,1
2020-04-05,"Lebanon",18,527,54
2020-04-05,"Liberia",3,13,3
2020-04-05,"Libya",1,18,0
2020-04-05,"Liechtenstein",1,77,0
2020-04-05,"Lithuania",13,811,7
2020-04-05,"Luxembourg",36,2804,500
2020-04-05,"Madagascar",0,72,2
2020-04-05,"Malawi",0,4,0
2020-04-05,"Malaysia",61,3662,1005
2020-04-05,"Maldives",0,19,13
2020-04-05,"Mali",5,45,1
2020-04-05,"Malta",0,227,5
2020-04-05,"Mauritania",1,6,2
2020-04-05,"Mauritius",7,227,7
2020-04-05,"Mexico",79,1890,633
2020-04-05,"Monaco",1,73,3
2020-04-05,"Mongolia",0,14,2
2020-04-05,"Montenegro",2,214,1
2020-04-05,"Morocco",70,1021,76
2020-04-05,"Mozambique",0,10,1
2020-04-05,"Myanmar",1,21,0
2020-04-05,"Namibia",0,16,3
2020-04-05,"Nepal",0,9,1
2020-04-05,"Netherlands (the)",1766,17851,250
2020-04-05,"New Zealand",1,1039,156
2020-04-05,"Nicaragua",1,6,0
2020-04-05,"Niger (the)",10,184,13
2020-04-05,"Nigeria",5,232,33
2020-04-05,"North Macedonia",18,555,23
2020-04-05,"Norway",71,5687,32
2020-04-05,"Oman",2,298,61
2020-04-05,"Pakistan",47,3157,211
2020-04-05,"Panama",46,1801,13
2020-04-05,"Papua New Guinea",0,1,0
2020-04-05,"Paraguay",3,104,12
2020-04-05,"Peru",83,2281,989
2020-04-05,"Philippines (the)",152,3246,64
2020-04-05,"Poland",94,4102,134
2020-04-05,"Portugal",295,11278,75
2020-04-05,"Qatar",4,1604,123
2020-04-05,"Republic of Moldova (the)",15,864,30
2020-04-05,"Romania",151,3864,374
2020-04-05,"Russian Federation (the)",45,5389,355
2020-04-05,"Rwanda",0,104,4
2020-04-05,"Saint Kitts and Nevis",0,10,0
2020-04-05,"Saint Lucia",0,14,1
2020-04-05,"Saint Vincent and the Grenadines",0,7,1
2020-04-05,"San Marino",32,266,35
2020-04-05,"Sao Tome and Principe",0,0,0
2020-04-05,"Saudi Arabia",34,2402,488
2020-04-05,"Senegal",2,222,82
2020-04-05,"Serbia",51,1908,0
2020-04-05,"Seychelles",0,10,0
2020-04-05,"Sierra Leone",0,6,0
2020-04-05,"Singapore",6,1309,320
2020-04-05,"Slovakia",1,485,10
2020-04-05,"Slovenia",28,997,79
2020-04-05,"Somalia",0,7,1
2020-04-05,"South Africa",11,1655,95
2020-04-05,"South Sudan",2,12,2
2020-04-05,"Spain",12641,131646,38080
2020-04-05,"Sri Lanka",5,176,33
2020-04-05,"Sudan",0,1,0
2020-04-05,"Suriname",1,10,0
2020-04-05,"Sweden",401,6830,205
2020-04-05,"Switzerland",715,21100,6415
2020-04-05,"Syrian Arab Republic (the)",2,19,2
2020-04-05,"Taiwan",5,363,50
2020-04-05,"Thailand",23,2169,793
2020-04-05,"Timor-Leste",0,1,0
2020-04-05,"Togo",3,44,20
2020-04-05,"Trinidad and Tobago",7,104,1
2020-04-05,"Tunisia",22,574,5
2020-04-05,"Turkey",574,27069,1042
2020-04-05,"Uganda",0,52,0
2020-04-05,"Ukraine",37,1308,28
2020-04-05,"United Arab Emirates (the)",10,1799,144
2020-04-05,"United Kingdom of Great Britain and Northern Ireland (the)",4934,47806,135
2020-04-05,"United Republic of Tanzania (the)",1,22,3
2020-04-05,"United States of America (the)",9619,337072,17448
2020-04-05,"Uruguay",5,400,93
2020-04-05,"Uzbekistan",2,342,30
2020-04-05,"Venezuela (Bolivarian Republic of)",7,159,52
2020-04-05,"Viet Nam",0,241,90
2020-04-05,"Yemen",0,0,0
2020-04-05,"Zambia",1,39,3
2020-04-05,"Zimbabwe",1,9,0
2020-04-06,"Afghanistan",11,367,18
2020-04-06,"Albania",21,377,116
2020-04-06,"Algeria",173,1423,90
2020-04-06,"Andorra",21,525,31
2020-04-06,"Angola",2,16,2
2020-04-06,"Antigua and Barbuda",0,15,0
2020-04-06,"Argentina",48,1554,325
2020-04-06,"Armenia",8,833,62
2020-04-06,"Australia",40,5797,1080
2020-04-06,"Austria",220,12297,3463
2020-04-06,"Azerbaijan",7,641,44
2020-04-06,"Bahamas, The",5,29,4
2020-04-06,"Bahrain",4,756,458
2020-04-06,"Bangladesh",12,123,33
2020-04-06,"Barbados",2,60,6
2020-04-06,"Belarus",13,700,53
2020-04-06,"Belgium",1632,20814,3986
2020-04-06,"Belize",1,7,0
2020-04-06,"Benin",1,26,5
2020-04-06,"Bhutan",0,5,2
2020-04-06,"Bolivia (Plurinational State of)",11,183,2
2020-04-06,"Bosnia and Herzegovina",29,674,47
2020-04-06,"Botswana",1,6,0
2020-04-06,"Brazil",564,12161,127
2020-04-06,"Brunei Darussalam",1,135,82
2020-04-06,"Bulgaria",22,549,39
2020-04-06,"Burkina Faso",18,364,108
2020-04-06,"Burundi",0,3,0
2020-04-06,"Cabo Verde",1,7,1
2020-04-06,"Cambodia",0,114,53
2020-04-06,"Cameroon",9,658,17
2020-04-06,"Canada",339,16563,3256
2020-04-06,"Central African Republic (the)",0,8,0
2020-04-06,"Chad",0,9,0
2020-04-06,"Chile",37,4815,728
2020-04-06,"China",3335,82665,77310
2020-04-06,"Colombia",46,1579,88
2020-04-06,"Congo (the)",5,45,2
2020-04-06,"Costa Rica",2,467,18
2020-04-06,"Côte d'Ivoire",3,323,41
2020-04-06,"Croatia",16,1222,130
2020-04-06,"Cuba",9,350,18
2020-04-06,"Cyprus",9,465,45
2020-04-06,"Czechia",78,4822,121
2020-04-06,"Democratic People's Republic of Korea (the)",186,10284,6598
2020-04-06,"Democratic Republic of the Congo (the)",18,161,5
2020-04-06,"Denmark",187,4681,1378
2020-04-06,"Djibouti",0,90,9
2020-04-06,"Dominica",0,15,1
2020-04-06,"Dominican Republic (the)",86,1828,33
2020-04-06,"Ecuador",191,3747,100
2020-04-06,"Egypt",85,1322,259
2020-04-06,"El Salvador",4,69,5
2020-04-06,"Equatorial Guinea",0,16,3
2020-04-06,"Eritrea",0,31,0
2020-04-06,"Estonia",19,1108,62
2020-04-06,"Eswatini",0,10,4
2020-04-06,"Ethiopia",2,44,4
2020-04-06,"Fiji",0,14,0
2020-04-06,"Finland",27,2176,300
2020-04-06,"France",8911,74390,17250
2020-04-06,"Gabon",1,24,1
2020-04-06,"Gambia, The",1,4,2
2020-04-06,"Georgia",2,188,39
2020-04-06,"Germany",1810,103374,28700
2020-04-06,"Ghana",5,214,31
2020-04-06,"Greece",79,1755,269
2020-04-06,"Grenada",0,12,0
2020-04-06,"Guatemala",3,70,15
2020-04-06,"Guinea",0,128,5
2020-04-06,"Guinea-Bissau",0,18,0
2020-04-06,"Guyana",4,31,8
2020-04-06,"Haiti",1,24,0
2020-04-06,"Honduras",22,298,6
2020-04-06,"Hungary",38,744,67
2020-04-06,"Iceland",6,1562,460
2020-04-06,"India",136,4778,375
2020-04-06,"Indonesia",209,2491,192
2020-04-06,"Iran (Islamic Republic of)",3739,60500,24236
2020-04-06,"Iraq",64,1031,344
2020-04-06,"Ireland",174,5364,25
2020-04-06,"Israel",57,8904,585
2020-04-06,"Italy",16523,132547,22837
2020-04-06,"Jamaica",3,58,8
2020-04-06,"Japan",85,3654,575
2020-04-06,"Jordan",6,349,126
2020-04-06,"Kazakhstan",6,662,46
2020-04-06,"Kenya",6,158,4
2020-04-06,"Kuwait",1,665,103
2020-04-06,"Kyrgyzstan",4,216,33
2020-04-06,"Latvia",1,542,16
2020-04-06,"Lebanon",19,541,60
2020-04-06,"Liberia",3,14,3
2020-04-06,"Libya",1,19,1
2020-04-06,"Liechtenstein",1,77,55
2020-04-06,"Lithuania",15,843,8
2020-04-06,"Luxembourg",41,2843,500
2020-04-06,"Madagascar",0,82,2
2020-04-06,"Malawi",0,5,0
2020-04-06,"Malaysia",62,3793,1241
2020-04-06,"Maldives",0,19,13
2020-04-06,"Mali",5,47,9
2020-04-06,"Malta",0,241,5
2020-04-06,"Mauritania",1,6,2
2020-04-06,"Mauritius",7,244,7
2020-04-06,"Mexico",94,2143,633
2020-04-06,"Monaco",1,77,4
2020-04-06,"Mongolia",0,15,2
2020-04-06,"Montenegro",2,233,1
2020-04-06,"Morocco",80,1120,81
2020-04-06,"Mozambique",0,10,1
2020-04-06,"Myanmar",1,22,0
2020-04-06,"Namibia",0,16,3
2020-04-06,"Nepal",0,9,1
2020-04-06,"Netherlands (the)",1867,18803,250
2020-04-06,"New Zealand",1,1106,176
2020-04-06,"Nicaragua",1,6,0
2020-04-06,"Niger (the)",10,253,26
2020-04-06,"Nigeria",5,238,35
2020-04-06,"North Macedonia",23,570,30
2020-04-06,"Norway",76,5865,32
2020-04-06,"Oman",2,331,61
2020-04-06,"Pakistan",53,3766,259
2020-04-06,"Panama",54,1988,13
2020-04-06,"Papua New Guinea",0,2,0
2020-04-06,"Paraguay",5,113,12
2020-04-06,"Peru",92,2561,997
2020-04-06,"Philippines (the)",163,3660,73
2020-04-06,"Poland",107,4413,162
2020-04-06,"Portugal",311,11730,140
2020-04-06,"Qatar",4,1832,131
2020-04-06,"Republic of Moldova (the)",19,965,37
2020-04-06,"Romania",176,4057,406
2020-04-06,"Russian Federation (the)",47,6343,406
2020-04-06,"Rwanda",0,105,4
2020-04-06,"Saint Kitts and Nevis",0,10,0
2020-04-06,"Saint Lucia",0,14,1
2020-04-06,"Saint Vincent and the Grenadines",0,7,1
2020-04-06,"San Marino",32,266,35
2020-04-06,"Sao Tome and Principe",0,4,0
2020-04-06,"Saudi Arabia",38,2605,551
2020-04-06,"Senegal",2,226,92
2020-04-06,"Serbia",58,2200,0
2020-04-06,"Seychelles",0,11,0
2020-04-06,"Sierra Leone",0,6,0
2020-04-06,"Singapore",6,1375,344
2020-04-06,"Slovakia",2,534,8
2020-04-06,"Slovenia",30,1021,102
2020-04-06,"Somalia",0,7,1
2020-04-06,"South Africa",12,1686,95
2020-04-06,"South Sudan",2,12,2
2020-04-06,"Spain",13341,136675,40437
2020-04-06,"Sri Lanka",5,178,38
2020-04-06,"Sudan",0,1,0
2020-04-06,"Suriname",1,10,0
2020-04-06,"Sweden",477,7206,205
2020-04-06,"Switzerland",765,21657,8056
2020-04-06,"Syrian Arab Republic (the)",2,19,2
2020-04-06,"Taiwan",5,373,57
2020-04-06,"Thailand",26,2220,793
2020-04-06,"Timor-Leste",0,1,0
2020-04-06,"Togo",3,58,23
2020-04-06,"Trinidad and Tobago",8,105,1
2020-04-06,"Tunisia",22,596,5
2020-04-06,"Turkey",649,30217,1326
2020-04-06,"Uganda",0,52,0
2020-04-06,"Ukraine",38,1319,28
2020-04-06,"United Arab Emirates (the)",11,2076,167
2020-04-06,"United Kingdom of Great Britain and Northern Ireland (the)",5373,51608,135
2020-04-06,"United Republic of Tanzania (the)",1,24,3
2020-04-06,"United States of America (the)",10783,366667,19581
2020-04-06,"Uruguay",6,406,104
2020-04-06,"Uzbekistan",2,457,30
2020-04-06,"Venezuela (Bolivarian Republic of)",7,165,65
2020-04-06,"Viet Nam",0,245,95
2020-04-06,"Yemen",0,0,0
2020-04-06,"Zambia",1,39,5
2020-04-06,"Zimbabwe",1,10,0
2020-04-07,"Afghanistan",14,423,18
2020-04-07,"Albania",22,383,131
2020-04-07,"Algeria",193,1468,113
2020-04-07,"Andorra",22,545,39
2020-04-07,"Angola",2,17,2
2020-04-07,"Antigua and Barbuda",1,19,0
2020-04-07,"Argentina",56,1628,338
2020-04-07,"Armenia",8,853,87
2020-04-07,"Australia",45,5895,1080
2020-04-07,"Austria",243,12639,4046
2020-04-07,"Azerbaijan",8,717,44
2020-04-07,"Bahamas, The",6,33,5
2020-04-07,"Bahrain",5,811,458
2020-04-07,"Bangladesh",17,164,33
2020-04-07,"Barbados",3,63,6
2020-04-07,"Belarus",13,861,54
2020-04-07,"Belgium",2035,22194,4157
2020-04-07,"Belize",1,7,0
2020-04-07,"Benin",1,26,5
2020-04-07,"Bhutan",0,5,2
2020-04-07,"Bolivia (Plurinational State of)",14,194,2
2020-04-07,"Bosnia and Herzegovina",33,764,68
2020-04-07,"Botswana",1,6,0
2020-04-07,"Brazil",686,14034,127
2020-04-07,"Brunei Darussalam",1,135,85
2020-04-07,"Bulgaria",23,577,42
2020-04-07,"Burkina Faso",19,384,127
2020-04-07,"Burundi",0,3,0
2020-04-07,"Cabo Verde",1,7,1
2020-04-07,"Cambodia",0,115,58
2020-04-07,"Cameroon",9,658,43
2020-04-07,"Canada",375,17872,3791
2020-04-07,"Central African Republic (the)",0,8,0
2020-04-07,"Chad",0,10,2
2020-04-07,"Chile",43,5116,898
2020-04-07,"China",3335,82718,77410
2020-04-07,"Colombia",50,1780,100
2020-04-07,"Congo (the)",5,45,2
2020-04-07,"Costa Rica",2,483,24
2020-04-07,"Côte d'Ivoire",3,349,41
2020-04-07,"Croatia",18,1282,167
2020-04-07,"Cuba",11,396,27
2020-04-07,"Cyprus",9,494,47
2020-04-07,"Czechia",88,5017,172
2020-04-07,"Democratic People's Republic of Korea (the)",192,10331,6694
2020-04-07,"Democratic Republic of the Congo (the)",18,180,9
2020-04-07,"Denmark",203,5071,1491
2020-04-07,"Djibouti",0,90,9
2020-04-07,"Dominica",0,15,1
2020-04-07,"Dominican Republic (the)",98,1956,36
2020-04-07,"Ecuador",191,3747,100
2020-04-07,"Egypt",94,1450,276
2020-04-07,"El Salvador",4,78,5
2020-04-07,"Equatorial Guinea",0,16,3
2020-04-07,"Eritrea",0,31,0
2020-04-07,"Estonia",21,1149,69
2020-04-07,"Eswatini",0,10,4
2020-04-07,"Ethiopia",2,52,4
2020-04-07,"Fiji",0,15,0
2020-04-07,"Finland",34,2308,300
2020-04-07,"France",10328,78167,19337
2020-04-07,"Gabon",1,30,1
2020-04-07,"Gambia, The",1,4,2
2020-04-07,"Georgia",3,196,46
2020-04-07,"Germany",2016,107663,36081
2020-04-07,"Ghana",5,287,31
2020-04-07,"Greece",81,1832,269
2020-04-07,"Grenada",0,12,0
2020-04-07,"Guatemala",3,77,17
2020-04-07,"Guinea",0,144,5
2020-04-07,"Guinea-Bissau",0,33,0
2020-04-07,"Guyana",5,33,8
2020-04-07,"Haiti",1,25,0
2020-04-07,"Honduras",22,305,6
2020-04-07,"Hungary",47,817,71
2020-04-07,"Iceland",6,1586,559
2020-04-07,"India",150,5311,421
2020-04-07,"Indonesia",221,2738,204
2020-04-07,"Iran (Islamic Republic of)",3872,62589,27039
2020-04-07,"Iraq",65,1122,373
2020-04-07,"Ireland",210,5709,25
2020-04-07,"Israel",65,9248,770
2020-04-07,"Italy",17127,135586,24392
2020-04-07,"Jamaica",3,63,8
2020-04-07,"Japan",92,3906,592
2020-04-07,"Jordan",6,353,138
2020-04-07,"Kazakhstan",6,697,51
2020-04-07,"Kenya",6,172,7
2020-04-07,"Kuwait",1,743,105
2020-04-07,"Kyrgyzstan",4,228,33
2020-04-07,"Latvia",2,548,16
2020-04-07,"Lebanon",19,548,62
2020-04-07,"Liberia",3,14,3
2020-04-07,"Libya",1,20,1
2020-04-07,"Liechtenstein",1,78,55
2020-04-07,"Lithuania",15,880,8
2020-04-07,"Luxembourg",44,2970,500
2020-04-07,"Madagascar",0,88,7
2020-04-07,"Malawi",1,8,0
2020-04-07,"Malaysia",63,3963,1321
2020-04-07,"Maldives",0,19,13
2020-04-07,"Mali",5,56,12
2020-04-07,"Malta",0,293,5
2020-04-07,"Mauritania",1,6,2
2020-04-07,"Mauritius",7,268,8
2020-04-07,"Mexico",125,2439,633
2020-04-07,"Monaco",1,79,4
2020-04-07,"Mongolia",0,15,4
2020-04-07,"Montenegro",2,241,4
2020-04-07,"Morocco",90,1184,93
2020-04-07,"Mozambique",0,10,1
2020-04-07,"Myanmar",1,22,0
2020-04-07,"Namibia",0,16,3
2020-04-07,"Nepal",0,9,1
2020-04-07,"Netherlands (the)",2101,19580,250
2020-04-07,"New Zealand",1,1160,241
2020-04-07,"Nicaragua",1,6,0
2020-04-07,"Niger (the)",11,278,26
2020-04-07,"Nigeria",6,254,44
2020-04-07,"North Macedonia",26,599,30
2020-04-07,"Norway",89,6086,32
2020-04-07,"Oman",2,371,67
2020-04-07,"Pakistan",57,4035,429
2020-04-07,"Panama",55,2100,14
2020-04-07,"Papua New Guinea",0,2,0
2020-04-07,"Paraguay",5,115,15
2020-04-07,"Peru",107,2954,1301
2020-04-07,"Philippines (the)",177,3764,84
2020-04-07,"Poland",129,4848,191
2020-04-07,"Portugal",345,12442,184
2020-04-07,"Qatar",6,2057,150
2020-04-07,"Republic of Moldova (the)",22,1056,40
2020-04-07,"Romania",197,4417,460
2020-04-07,"Russian Federation (the)",58,7497,494
2020-04-07,"Rwanda",0,105,7
2020-04-07,"Saint Kitts and Nevis",0,11,0
2020-04-07,"Saint Lucia",0,14,1
2020-04-07,"Saint Vincent and the Grenadines",0,8,1
2020-04-07,"San Marino",34,279,40
2020-04-07,"Sao Tome and Principe",0,4,0
2020-04-07,"Saudi Arabia",41,2795,615
2020-04-07,"Senegal",2,237,105
2020-04-07,"Serbia",61,2447,0
2020-04-07,"Seychelles",0,11,0
2020-04-07,"Sierra Leone",0,6,0
2020-04-07,"Singapore",6,1481,377
2020-04-07,"Slovakia",2,581,13
2020-04-07,"Slovenia",36,1059,102
2020-04-07,"Somalia",0,8,1
2020-04-07,"South Africa",13,1749,95
2020-04-07,"South Sudan",2,14,2
2020-04-07,"Spain",14045,141942,43208
2020-04-07,"Sri Lanka",6,185,42
2020-04-07,"Sudan",0,2,0
2020-04-07,"Suriname",1,10,0
2020-04-07,"Sweden",591,7693,205
2020-04-07,"Switzerland",821,22253,8704
2020-04-07,"Syrian Arab Republic (the)",2,19,3
2020-04-07,"Taiwan",5,376,57
2020-04-07,"Thailand",27,2258,888
2020-04-07,"Timor-Leste",0,1,0
2020-04-07,"Togo",3,65,23
2020-04-07,"Trinidad and Tobago",8,107,1
2020-04-07,"Tunisia",23,623,25
2020-04-07,"Turkey",725,34109,1582
2020-04-07,"Uganda",0,52,0
2020-04-07,"Ukraine",45,1462,28
2020-04-07,"United Arab Emirates (the)",12,2359,186
2020-04-07,"United Kingdom of Great Britain and Northern Ireland (the)",6159,55242,135
2020-04-07,"United Republic of Tanzania (the)",1,24,5
2020-04-07,"United States of America (the)",12794,397505,21763
2020-04-07,"Uruguay",7,424,150
2020-04-07,"Uzbekistan",2,520,30
2020-04-07,"Venezuela (Bolivarian Republic of)",7,165,65
2020-04-07,"Viet Nam",0,249,123
2020-04-07,"Yemen",0,0,0
2020-04-07,"Zambia",1,39,7
2020-04-07,"Zimbabwe",2,11,0
2020-04-08,"Afghanistan",14,444,29
2020-04-08,"Albania",22,400,154
2020-04-08,"Algeria",205,1572,237
2020-04-08,"Andorra",23,564,52
2020-04-08,"Angola",2,19,2
2020-04-08,"Antigua and Barbuda",2,19,0
2020-04-08,"Argentina",63,1715,358
2020-04-08,"Armenia",9,881,114
2020-04-08,"Australia",50,6010,1080
2020-04-08,"Austria",273,12942,4512
2020-04-08,"Azerbaijan",8,822,63
2020-04-08,"Bahamas, The",7,40,5
2020-04-08,"Bahrain",5,823,477
2020-04-08,"Bangladesh",20,218,33
2020-04-08,"Barbados",3,63,8
2020-04-08,"Belarus",13,1066,77
2020-04-08,"Belgium",2240,23403,4681
2020-04-08,"Belize",1,8,0
2020-04-08,"Benin",1,26,5
2020-04-08,"Bhutan",0,5,2
2020-04-08,"Bolivia (Plurinational State of)",15,210,2
2020-04-08,"Bosnia and Herzegovina",34,804,79
2020-04-08,"Botswana",1,6,0
2020-04-08,"Brazil",819,16170,127
2020-04-08,"Brunei Darussalam",1,135,91
2020-04-08,"Bulgaria",24,593,42
2020-04-08,"Burkina Faso",23,414,134
2020-04-08,"Burundi",0,3,0
2020-04-08,"Cabo Verde",1,7,1
2020-04-08,"Cambodia",0,117,63
2020-04-08,"Cameroon",10,730,60
2020-04-08,"Canada",407,19141,4154
2020-04-08,"Central African Republic (the)",0,8,0
2020-04-08,"Chad",0,10,2
2020-04-08,"Chile",48,5546,1115
2020-04-08,"China",3337,82809,77567
2020-04-08,"Colombia",54,2054,123
2020-04-08,"Congo (the)",5,45,2
2020-04-08,"Costa Rica",3,502,29
2020-04-08,"Côte d'Ivoire",3,384,48
2020-04-08,"Croatia",19,1343,179
2020-04-08,"Cuba",12,457,27
2020-04-08,"Cyprus",9,526,52
2020-04-08,"Czechia",99,5312,233
2020-04-08,"Democratic People's Republic of Korea (the)",200,10384,6776
2020-04-08,"Democratic Republic of the Congo (the)",18,180,9
2020-04-08,"Denmark",218,5402,1621
2020-04-08,"Djibouti",0,135,25
2020-04-08,"Dominica",0,15,1
2020-04-08,"Dominican Republic (the)",108,2111,50
2020-04-08,"Ecuador",242,4450,140
2020-04-08,"Egypt",103,1560,305
2020-04-08,"El Salvador",5,93,9
2020-04-08,"Equatorial Guinea",0,18,3
2020-04-08,"Eritrea",0,33,0
2020-04-08,"Estonia",24,1185,72
2020-04-08,"Eswatini",0,12,7
2020-04-08,"Ethiopia",2,55,4
2020-04-08,"Fiji",0,15,0
2020-04-08,"Finland",40,2487,300
2020-04-08,"France",10869,82048,21254
2020-04-08,"Gabon",1,34,1
2020-04-08,"Gambia, The",1,4,2
2020-04-08,"Georgia",3,211,50
2020-04-08,"Germany",2349,113296,46300
2020-04-08,"Ghana",6,313,34
2020-04-08,"Greece",83,1884,269
2020-04-08,"Grenada",0,12,0
2020-04-08,"Guatemala",3,87,17
2020-04-08,"Guinea",0,164,5
2020-04-08,"Guinea-Bissau",0,33,0
2020-04-08,"Guyana",6,37,8
2020-04-08,"Haiti",1,27,0
2020-04-08,"Honduras",22,312,6
2020-04-08,"Hungary",58,895,94
2020-04-08,"Iceland",6,1616,633
2020-04-08,"India",178,5916,506
2020-04-08,"Indonesia",240,2956,222
2020-04-08,"Iran (Islamic Republic of)",3993,64586,29812
2020-04-08,"Iraq",69,1202,452
2020-04-08,"Ireland",235,6074,25
2020-04-08,"Israel",73,9404,801
2020-04-08,"Italy",17669,139422,26491
2020-04-08,"Jamaica",4,63,10
2020-04-08,"Japan",93,4257,622
2020-04-08,"Jordan",6,358,150
2020-04-08,"Kazakhstan",7,727,54
2020-04-08,"Kenya",6,179,9
2020-04-08,"Kuwait",1,855,111
2020-04-08,"Kyrgyzstan",4,270,33
2020-04-08,"Latvia",2,577,16
2020-04-08,"Lebanon",19,576,62
2020-04-08,"Liberia",4,31,3
2020-04-08,"Libya",1,21,8
2020-04-08,"Liechtenstein",1,78,55
2020-04-08,"Lithuania",15,912,8
2020-04-08,"Luxembourg",46,3034,500
2020-04-08,"Madagascar",0,93,11
2020-04-08,"Malawi",1,8,0
2020-04-08,"Malaysia",65,4119,1487
2020-04-08,"Maldives",0,19,13
2020-04-08,"Mali",7,59,16
2020-04-08,"Malta",1,299,16
2020-04-08,"Mauritania",1,6,2
2020-04-08,"Mauritius",7,273,19
2020-04-08,"Mexico",141,2785,633
2020-04-08,"Monaco",1,81,4
2020-04-08,"Mongolia",0,16,4
2020-04-08,"Montenegro",2,248,4
2020-04-08,"Morocco",93,1275,97
2020-04-08,"Mozambique",0,17,1
2020-04-08,"Myanmar",3,22,0
2020-04-08,"Namibia",0,16,3
2020-04-08,"Nepal",0,9,1
2020-04-08,"Netherlands (the)",2248,20549,250
2020-04-08,"New Zealand",1,1210,282
2020-04-08,"Nicaragua",1,6,0
2020-04-08,"Niger (the)",11,342,28
2020-04-08,"Nigeria",6,276,44
2020-04-08,"North Macedonia",29,617,35
2020-04-08,"Norway",101,6086,32
2020-04-08,"Oman",2,419,72
2020-04-08,"Pakistan",61,4263,467
2020-04-08,"Panama",59,2249,16
2020-04-08,"Papua New Guinea",0,2,0
2020-04-08,"Paraguay",5,119,15
2020-04-08,"Peru",121,4342,1333
2020-04-08,"Philippines (the)",182,3870,96
2020-04-08,"Poland",159,5205,222
2020-04-08,"Portugal",380,13141,196
2020-04-08,"Qatar",6,2210,178
2020-04-08,"Republic of Moldova (the)",27,1174,40
2020-04-08,"Romania",220,4761,528
2020-04-08,"Russian Federation (the)",63,8672,580
2020-04-08,"Rwanda",0,110,7
2020-04-08,"Saint Kitts and Nevis",0,11,0
2020-04-08,"Saint Lucia",0,14,1
2020-04-08,"Saint Vincent and the Grenadines",0,8,1
2020-04-08,"San Marino",34,279,40
2020-04-08,"Sao Tome and Principe",0,4,0
2020-04-08,"Saudi Arabia",41,2932,631
2020-04-08,"Senegal",2,244,113
2020-04-08,"Serbia",65,2666,0
2020-04-08,"Seychelles",0,11,0
2020-04-08,"Sierra Leone",0,7,0
2020-04-08,"Singapore",6,1623,406
2020-04-08,"Slovakia",2,682,16
2020-04-08,"Slovenia",40,1091,120
2020-04-08,"Somalia",1,12,1
2020-04-08,"South Africa",18,1845,95
2020-04-08,"South Sudan",2,14,2
2020-04-08,"Spain",14792,148220,48021
2020-04-08,"Sri Lanka",7,189,44
2020-04-08,"Sudan",0,2,0
2020-04-08,"Suriname",1,10,3
2020-04-08,"Sweden",687,8419,205
2020-04-08,"Switzerland",895,23280,9800
2020-04-08,"Syrian Arab Republic (the)",2,19,4
2020-04-08,"Taiwan",5,379,61
2020-04-08,"Thailand",30,2369,888
2020-04-08,"Timor-Leste",0,1,0
2020-04-08,"Togo",3,70,23
2020-04-08,"Trinidad and Tobago",8,107,1
2020-04-08,"Tunisia",24,628,25
2020-04-08,"Turkey",812,38226,1846
2020-04-08,"Uganda",0,53,0
2020-04-08,"Ukraine",52,1668,35
2020-04-08,"United Arab Emirates (the)",12,2659,239
2020-04-08,"United Kingdom of Great Britain and Northern Ireland (the)",7097,60733,135
2020-04-08,"United Republic of Tanzania (the)",1,25,5
2020-04-08,"United States of America (the)",14695,429052,23559
2020-04-08,"Uruguay",7,424,150
2020-04-08,"Uzbekistan",3,545,30
2020-04-08,"Venezuela (Bolivarian Republic of)",9,167,65
2020-04-08,"Viet Nam",0,251,126
2020-04-08,"Yemen",0,0,0
2020-04-08,"Zambia",1,39,7
2020-04-08,"Zimbabwe",3,11,0
2020-04-09,"Afghanistan",15,484,32
2020-04-09,"Albania",23,409,165
2020-04-09,"Algeria",235,1666,347
2020-04-09,"Andorra",25,583,58
2020-04-09,"Angola",2,19,2
2020-04-09,"Antigua and Barbuda",2,19,0
2020-04-09,"Argentina",72,1795,365
2020-04-09,"Armenia",10,921,138
2020-04-09,"Australia",51,6108,1472
2020-04-09,"Austria",295,13244,5240
2020-04-09,"Azerbaijan",9,926,101
2020-04-09,"Bahamas, The",8,41,5
2020-04-09,"Bahrain",5,887,519
2020-04-09,"Bangladesh",21,330,33
2020-04-09,"Barbados",3,66,11
2020-04-09,"Belarus",16,1486,139
2020-04-09,"Belgium",2523,24983,5164
2020-04-09,"Belize",1,9,0
2020-04-09,"Benin",1,26,5
2020-04-09,"Bhutan",0,5,2
2020-04-09,"Bolivia (Plurinational State of)",18,264,2
2020-04-09,"Bosnia and Herzegovina",35,858,101
2020-04-09,"Botswana",1,13,0
2020-04-09,"Brazil",950,18092,173
2020-04-09,"Brunei Darussalam",1,135,92
2020-04-09,"Bulgaria",24,618,48
2020-04-09,"Burkina Faso",24,443,146
2020-04-09,"Burundi",0,3,0
2020-04-09,"Cabo Verde",1,7,1
2020-04-09,"Cambodia",0,119,62
2020-04-09,"Cameroon",10,730,60
2020-04-09,"Canada",503,20654,5162
