Country Code,Topic,Indicator Name,Needed,Indicator Code,Important,Indicator ID,Combined Feature,Transfered,Note,Short definition,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SOM,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,50.869,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,,
SOM,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",1,SE.ADT.LITR.MA.ZS,1,761,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",124108218,84488557,127010017,167405954,178193837,213270071,332368495,187953935,211451683,272747225,356156736,476823757,466233416,633389069,607607572,682576584,648731917,488221614,562841792,
SOM,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,75.13435573,73.66234341,52.66138103,65.69379068,64.22402364,55.41974335,66.37957157,37.13176476,52.3324948,69.89616595,81.58315725,75.64522965,82.8902251,76.80473832,80.46966883,83.87578602,82.49424099,74.1296982,67.91582385,
SOM,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,4.724422036,9.835905944,9.229401174,4.008412986,3.144758592,5.284464879,4.48978836,12.47740889,13.80507196,9.391115895,0.253385071,9.726683354,0.151448175,5.334533173,0.375131763,4.037093514,4.466571975,5.090973502,7.367158336,
SOM,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,31.00244897,27.92527487,27.34739379,24.86290552,25.91555468,24.33496192,26.13786108,25.71256511,30.93568088,24.84822787,20.39984893,24.8790946,29.19786469,35.2279273,26.99226155,23.07393514,18.98199748,24.87542146,20.40238726,
SOM,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,0.90168744,0.925248116,1.052482902,2.03761187,4.935715757,4.786125749,5.109669771,5.415103319,5.501357001,5.470360545,5.381985195,14.54392552,18.08815585,39.67482109,40.97271307,42.2984343,46.89983586,48.79644016,50.99230249,
SOM,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,0,,,,,-199997,,,,,-233405,,,,,-200002,,
SOM,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,,,,,,,,,,,,,,-32000000,-30650000,-29239250,-30319778.39,-32561073.48,-34091199.83,
SOM,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,,,,,,,0.09,,,,0.114,,,,0.0611,,,,,
SOM,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,9.57038,9.58797,9.60587,9.764480995,9.786554991,9.80882402,9.831248983,,
SOM,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,,,,,,,0.028,,,,0.035,,,,0.0229,,,,,
SOM,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,47.19944898,47.56248826,47.76321071,47.8481698,47.88021373,47.88787792,48.05217995,48.20239779,48.30134416,48.29724147,48.17452146,48.13265288,47.95555473,47.69364363,47.41883827,47.16886418,46.94335171,46.75298041,46.57658407,
SOM,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,50.17111773,49.81022073,49.60479267,49.51234854,49.47569372,49.46804605,49.28685268,49.12799237,49.0244348,49.02237574,49.13486788,49.15373341,49.30666133,49.54502556,49.7994274,50.03330023,50.22774446,50.39333605,50.55010499,
SOM,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,2.629433287,2.62729101,2.631996617,2.639481664,2.644092545,2.644076026,2.660967372,2.669609835,2.674221045,2.680382792,2.690610661,2.713613704,2.737783948,2.761330805,2.781734335,2.79783559,2.828903829,2.853683542,2.873310943,
SOM,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,14.14265629,14.64393311,15.14544266,15.64608028,16.14793095,16.65263334,17.15800842,17.66206682,18.16748175,18.67837536,19.19833424,19.72822074,20.26892913,20.82396468,21.39760895,21.99317914,22.61232027,23.25552173,23.9234769,
SOM,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,40.71062779,39.2448793,39.01110572,38.38906973,37.82365671,37.30486956,36.83557081,28.86166204,28.72477518,28.63335317,28.58414388,28.5754601,28.89640127,29.22206505,29.55192556,29.87959642,30.20330564,30.52424117,30.84199483,
SOM,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,13.5350611,13.19294961,13.25987424,13.34250666,13.43912481,13.54576967,13.66599761,9.929566654,10.34407785,10.77902543,11.23642599,11.71593906,12.00876725,12.30745701,12.61246631,12.9214324,13.23387999,13.55001628,13.86995363,
SOM,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,,,,,,73.5,,73.6,,73.6,,,,,73.6,,,,,
SOM,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,8872254,9186725,9501342,9815412,10130243,10446863,10763905,11080121,11397188,11717692,12043883,12376302,12715510,13063706,13423576,13797201,14185613,14589119,15008154,
SOM,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,,,,,,,,,,,,,,,,,,
SOM,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,
SOM,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,66.753,66.383,66.01,65.244,64.469,63.689,62.9,65.596,63.989,62.355,60.69,59,58.442,57.883,57.321,56.755,56.184,55.609,55.029,
SOM,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,,,,,0.16,,,,,
SOM,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),1,GC.TAX.TOTL.GD.ZS,1,365,0,0,0,0,,,,,,,,,,,,,,,,,,0.000107574,0.000122872,
SOM,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves (% of total external debt),1,FI.RES.TOTL.DT.ZS,1,303,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Economic Policy & Debt: Balance of payments: Reserves & other items,Total reserves in months of imports,1,FI.RES.TOTL.MO,1,304,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SOM,"Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",Trade in services (% of GDP),1,BG.GSR.NFSV.GD.ZS,1,30,0,2,0,0,,,,,,,,,,,,,,,,,,,,
SOM,Health: Disease prevention,"Tuberculosis case detection rate (%, all forms)",1,SH.TBS.DTEC.ZS,1,1035,0,0,0,0,22,26,27,33,41,43,39,35,38,33,29,33,33,35,35,37,37,43,42,
SOM,Health: Disease prevention,Tuberculosis treatment success rate (% of new cases),1,SH.TBS.CURE.ZS,1,1034,0,0,0,0,83,86,89,90,91,89,89,86,81,63,74,86,88,86,86,84,88,86,,
SOM,Health: Universal Health Coverage,UHC service coverage index,1,SH.UHC.SRVS.CV.XD,1,1049,0,0,0,UHC service coverage index,,,,,,,,,,,,,,,,22,,25,,
SOM,Environment: Land use,Urban land area (sq. km),1,AG.LND.TOTL.UR.K2,1,22,22/20,0,0,0,398.7160645,,,,,,,,,,398.7160645,,,,,,,,,
ZAF,Environment: Energy production & use,Access to electricity (% of population),1,EG.ELC.ACCS.ZS,1,199,0,2,0,0,71.72427368,70.2,77.1,78.8,80.9,80.9,80.7,82,81.9,82.7,82.9,84.7,85.3,85.4,86,85.5,84.2,84.4,,
ZAF,Health: Risk factors,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",1,SH.DTH.COMM.ZS,1,932,0,0,0,0,48.5,,,,,,,,,,52.2,,,,,39.8,39.6,,,
ZAF,Health: Disease prevention,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1,SH.MLR.TRET.ZS,1,974,0,0,0,0,,,,,,,,,,,,,,,,,0.5,,,
ZAF,Health: Health systems,"Community health workers (per 1,000 people)",1,SH.MED.CMHW.P3,1,968,0,0,0,0,,,,,0.192,,,,,,,,,,,,,,,
ZAF,Social Protection & Labor: Performance,Coverage of social safety net programs (% of population),1,per_sa_allsa.cov_pop_tot,1,741,0,0,0,0,,,,,,56.58679395,,,,,60.80927575,,,,78.62922318,,,,,
ZAF,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),1,IQ.CPA.MACR.XQ,1,482,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ZAF,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),1,IQ.CPA.PROT.XQ,1,486,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ZAF,Health: Health systems,Current health expenditure per capita (current US$),1,SH.XPD.CHEX.PC.CD,1,1052,0,0,0,0,221.7829863,195.1963266,169.0221926,254.3037257,322.7163948,354.0624151,362.4636421,385.9999925,372.3551131,413.0740827,539.5676148,597.3594478,579.748563,526.4995752,509.833261,470.7969933,428.1760176,,,
ZAF,Health: Risk factors,Diabetes prevalence (% of population ages 20 to 79),1,SH.STA.DIAB.ZS,1,996,0,0,0,0,,,,,,,,,,,4.5,,,,,,,,,12.7
ZAF,Environment: Land use,Disaster risk reduction progress score (1-5 scale; 5=best),1,EN.CLC.DRSK.XQ,1,257,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ZAF,Health: Health systems,Domestic general government health expenditure per capita (current US$),1,SH.XPD.GHED.PC.CD,1,1060,0,0,0,0,81.59127041,70.80405409,56.52005204,87.03878936,133.4566853,145.3853844,175.0409482,191.5434601,188.7364216,208.7261243,284.7705999,325.1744913,318.6970878,287.1660262,273.8460209,252.132436,230.0554728,,,
ZAF,Health: Health systems,Domestic private health expenditure per capita (current US$),1,SH.XPD.PVTD.PC.CD,1,1066,0,0,0,0,136.7345302,121.4306075,109.9587001,163.4232865,184.5723273,203.7786495,181.8107131,187.5856329,174.7323097,192.7029191,238.6507714,257.469107,249.278468,228.9724546,223.0017223,207.2172212,189.5579208,,,
ZAF,Social Protection & Labor: Economic activity,Employment in agriculture (% of total employment) (modeled ILO estimate),1,SL.AGR.EMPL.ZS,1,1099,0,0,0,0,9.925999641,9.723999977,10.92700005,9.906999588,9.062999725,7.043000221,6.778999805,6.622000217,5.657000065,5.068999767,4.855999947,4.599999905,4.837999821,4.981999874,4.650000095,5.612999916,5.572000027,5.222000122,5.157000065,5.092000008
ZAF,Social Protection & Labor: Economic activity,"Employment to population ratio, 15+, total (%) (national estimate)",1,SL.EMP.TOTL.SP.NE.ZS,1,1117,0,0,use 1117 or 1118 which one is more available,0,35.5870018,35.14699936,33.08710098,32.96459961,33.14300156,34.34590149,34.9530983,35.96689987,43.2859993,41.26380157,39.36449814,39.31689835,39.52370071,40.04130173,40.04380035,40.86180115,40.19509888,40.39289856,40.31930161,
ZAF,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),1,DT.DOD.DECT.GN.ZS,1,122,0,0,0,Total external debt stocks to gross national income.,19.09717288,20.87537228,29.92158105,21.76325615,19.25307943,17.70131735,22.28167439,25.06374785,25.18122723,27.31246349,29.50672912,28.81677336,37.59610837,39.15320239,41.49049463,44.58852297,50.78684643,53.33754899,50.55691188,
ZAF,Health: Health systems,External health expenditure per capita (current US$),1,SH.XPD.EHEX.PC.CD,1,1055,0,0,0,0,3.45718566,2.96166506,2.54344049,3.84164991,4.68738218,4.89838112,5.61198084,6.87089953,8.88638186,11.64503929,16.14624348,14.71584949,11.77300726,10.36109441,12.98551774,11.44733618,7.97032999,,,
ZAF,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,GDP per capita (current US$),1,NY.GDP.PCAP.CD,1,681,0,2,0,0,3032.427138,2666.47491,2502.277005,3751.282813,4833.627517,5383.656543,5602.011044,6095.622439,5760.805287,5862.79734,7328.615629,8007.412846,7501.469984,6832.456891,6433.187277,5734.633629,5272.918425,6132.479841,6374.028196,
ZAF,Poverty: Income distribution,GINI index (World Bank estimate),1,SI.POV.GINI,1,1077,0,0,0,0,57.8,,,,,64.8,,,63,,63.4,,,,63,,,,,
ZAF,Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita,"GNI per capita, Atlas method (current US$)",1,NY.GNP.PCAP.CD,1,702,0,2,0,0,3070,2860,2670,2920,3720,4990,5630,5910,5980,5850,6190,6990,7570,7350,6760,6050,5470,5410,5750,
ZAF,Health: Health systems,"Hospital beds (per 1,000 people)",1,SH.MED.BEDS.ZS,1,967,0,0,0,0,,,,,,2.8,,,,,,,,,,,,,,
ZAF,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),1,HD.HCI.OVRL,1,383,0,0,0,0,,,,,,,,,,,,,,,,,,0.406,,
ZAF,Health: Disease prevention,"Immunization, DPT (% of children ages 12-23 months)",1,SH.IMM.IDPT,1,965,0,0,0,0,73,71,70,69,74,81,84,85,82,81,77,75,71,81,85,85,76,76,74,
ZAF,Health: Disease prevention,"Immunization, HepB3 (% of one-year-old children)",1,SH.IMM.HEPB,1,964,0,0,0,0,73,72,72,71,76,79,83,83,76,74,71,76,70,73,85,85,76,76,74,
ZAF,Health: Disease prevention,"Immunization, measles (% of children ages 12-23 months)",1,SH.IMM.MEAS,1,966,0,0,0,0,72,69,65,62,63,64,69,68,73,77,72,77,79,78,84,86,85,70,70,
ZAF,Health: Risk factors,"Incidence of malaria (per 1,000 population at risk)",1,SH.MLR.INCD.P3,1,972,0,0,0,0,3.94,,,,,,,,,,1.56,1.89,1.06,1.61,2.15,0.21,0.77,3.97,,
ZAF,Health: Risk factors,"Incidence of tuberculosis (per 100,000 people)",1,SH.TBS.INCD,1,1036,0,0,0,0,585,666,746,820,883,932,963,977,977,967,948,922,892,849,820,759,618,567,520,
ZAF,Social Protection & Labor: Economic activity,Informal employment (% of total non-agricultural employment),1,SL.ISV.IFRM.ZS,1,1137,0,0,0,0,53.75,52.77999878,47.54999924,47.52999878,47.81000137,50.91999817,52.15999985,51.91999817,35.13000107,33.43999863,33.86999893,32.68000031,31.68000031,32.36000061,32.31999969,34.61999893,34.25,34.61000061,35.15000153,
ZAF,Social Protection & Labor: Migration,International migrant stock (% of population),1,SM.POP.TOTL.ZS,1,1227,0,0,0,"International migrant stock is the number of people born in a country other than that in which they live, including refugees.",2.231392327,,,,,2.504368348,,,,,3.764120496,,,,,5.767090449,,,,
ZAF,Private Sector & Trade: Travel & tourism,"International tourism, number of arrivals",1,ST.INT.ARVL,1,1329,0,0,0,"International inbound tourists (overnight visitors) are the number of tourists who travel to a country other than that in which they usually reside, and outside their usual environment, for a period not exceeding 12 months and whose main purpose in visiting is other than an activity remunerated from within the country visited. When data on number of tourists are not available, the number of visitors, which includes tourists, same-day visitors, cruise passengers, and
crew members, is shown instead.",5872000,5787000,6430000,6505000,6678000,7369000,8396000,9091000,9592000,7012000,8074000,8339000,9188000,9537000,9549000,8904000,10044000,10285000,10472000,
ZAF,Private Sector & Trade: Travel & tourism,"International tourism, number of departures",1,ST.INT.DPRT,1,1330,ratio of 1329/1330,0,0,International outbound tourists are the number of departures that people make from their country of usual residence to any other country for any purpose other than an activity remunerated in the country visited.,,,,,,,,,,,,,,,,,,,,
ZAF,Social Protection & Labor: Labor force structure,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1,SL.TLF.CACT.NE.ZS,1,1186,0,0,"use one from 1118, 1119,1186, 11887",0,51.00559998,50.86100006,49.73509979,48.8044014,47.06209946,48.54759979,48.87810135,49.04550171,55.8044014,53.96649933,52.27190018,52.18109894,52.51039886,53.08319855,53.31890106,54.59600067,54.72489929,55.38660049,55.17150116,
ZAF,Environment: Land use,Land area (sq. km),1,AG.LND.TOTL.K2,1,20,0,0,0,0,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,
ZAF,Health: Mortality,"Life expectancy at birth, total (years)",1,SP.DYN.LE00.IN,1,1242,0,0,0,0,56.048,55.089,54.31,53.749,53.444,53.447,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,,
ZAF,Education: Outcomes,"Literacy rate, adult female (% of females ages 15 and above)",1,SE.ADT.LITR.FE.ZS,1,760,0,0,0,0,,,,,,,,87.0431,,91.76816,91.71399,92.04789,92.58625,,93.07306,93.40803,,86.45863,,
ZAF,Education: Outcomes,"Literacy rate, adult male (% of males ages 15 and above)",1,SE.ADT.LITR.MA.ZS,1,761,0,0,0,0,,,,,,,,90.71759,,94.12146,94.14385,94.24509,94.96372,,95.28685,95.39653,,87.67775,,
ZAF,Private Sector & Trade: Exports,Merchandise exports by the reporting economy (current US$),1,TX.VAL.MRCH.WL.CD,1,1413,0,0,0,"Merchandise exports by the reporting economy are the total merchandise exports by the reporting economy to the rest of the world, as reported in the IMF's Direction of trade database. Data are in current U.S. dollars.",21695524590,28953487699,29371896501,35782667738,45221368570,51570253228,52442118419,63486919324,73007770347,54406427147,91345791944,1.08813E+11,99553464528,95955430931,91163596053,81487957499,74913037076,89420429969,94328239374,
ZAF,Private Sector & Trade: Exports,Merchandise exports to high-income economies (% of total merchandise exports),1,TX.VAL.MRCH.HI.ZS,1,1404,0,0,0,Merchandise exports to high-income economies are the sum of merchandise exports from the reporting economy to high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise exports by the economy.,71.71020272,55.5767706,55.48214716,64.41967265,66.75824771,67.03124017,74.30030274,70.68848362,67.56912052,60.07655881,47.23630849,45.30797678,42.45406145,42.81203594,44.86463573,44.78384271,46.79957206,46.1430725,45.88449822,
ZAF,Private Sector & Trade: Exports,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1,TX.VAL.MRCH.WR.ZS,1,1414,0,0,0,Merchandise exports to low- and middle-income economies within region are the sum of merchandise exports from the reporting economy to other low- and middle-income economies in the same World Bank region as a percentage of total merchandise exports by the economy.,18.35377129,12.06157699,13.24054031,13.41767138,12.48810793,13.14082979,13.78308958,14.08973303,16.47905529,18.65405049,24.9910014,23.90212233,27.06440961,27.81822493,29.71842327,28.24059429,27.99289103,25.7663332,25.95321632,
ZAF,Private Sector & Trade: Imports,Merchandise imports from high-income economies (% of total merchandise imports),1,TM.VAL.MRCH.HI.ZS,1,1375,0,0,0,Merchandise imports from high-income economies are the sum of merchandise imports by the reporting economy from high-income economies according to the World Bank classification of economies. Data are expressed as a percentage of total merchandise imports by the economy.,82.38629352,79.65801056,78.41465219,77.57802898,73.07499145,71.53755277,68.99240478,66.58385132,61.26551644,57.8765252,58.40442116,58.30419151,57.54842244,56.56625732,55.66757121,53.88839111,53.88501685,54.34243076,53.24209888,
ZAF,Private Sector & Trade: Total merchandise trade,Merchandise trade (% of GDP),1,TG.VAL.TOTL.GD.ZS,1,1339,0,0,0,0,43.76461712,47.32433156,51.08139091,43.49614344,43.57670417,44.19785152,50.39418479,52.84763056,63.6126868,45.86490903,50.13514835,56.01211041,57.21455698,60.6502657,61.26822365,58.40806456,56.65661342,54.38270955,56.45621618,
ZAF,Infrastructure: Communications,Mobile cellular subscriptions (per 100 people),1,IT.CEL.SETS.P2,1,508,0,0,0,0,18.54441859,23.6706132,29.68955349,36.0879498,44.06489862,70.92634029,81.79509695,86.11605769,90.39871075,91.99435363,98.3502263,123.0680361,129.4540207,143.1726577,145.3513872,158.8829468,146.6221873,155.2323957,159.9306644,
ZAF,Social Protection & Labor: Migration,Net migration,1,SM.POP.NETM,1,1223,0,0,0,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens, for the five-year period.",,,788982,,,,,862221,,,,,919697,,,,,727026,,
ZAF,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,Net primary income (Net income from abroad) (current US$),1,NY.GSR.NFCY.CD,1,713,0,2,0,0,-3173565532,-3737397203,-2789188574,-4611286634,-4311345728,-4941581621,-5135494351,-9767791751,-8942042318,-6627447278,-8004015735,-10650039250,-10759692566,-9615137510,-9363726901,-7871410981,-8190335038,-10483365758,-11640181655,
ZAF,Health: Health systems,"Number of surgical procedures (per 100,000 population)",1,SH.SGR.PROC.P5,1,984,"sum(984,971,970,968,968",0,0,0,,,,,,,,,,,,,,,,,,,,
ZAF,Health: Health systems,"Nurses and midwives (per 1,000 people)",1,SH.MED.NUMW.P3,1,969,0,0,0,0,3.7536,3.7154,3.676,3.7298,3.8232,3.9178,3.989,4.0882,4.2213,4.3518,4.4797,4.5576,4.6933,4.8486,4.9585,5.0391,5.1318,3.5171,,
ZAF,Health: Disease prevention,People with basic handwashing facilities including soap and water (% of population),1,SH.STA.HYGN.ZS,1,1000,0,0,0,0,,,,,,,,,,,,,,,43.6069298,43.73631541,43.86494433,43.99257359,,
ZAF,Health: Health systems,"Physicians (per 1,000 people)",1,SH.MED.PHYS.ZS,1,970,0,0,0,0,,,,,0.7219,,,,,,0.7289,0.7143,0.7254,0.7411,0.7542,0.7827,0.8024,0.9101,,
ZAF,Health: Population: Structure,Population ages 0-14 (% of total population),1,SP.POP.0014.TO.ZS,1,1259,0,0,use either male or female,0,33.86396745,33.26639058,32.63255485,31.99200389,31.39637877,30.88125815,30.50480518,30.2137883,29.99688566,29.82243937,29.67170018,29.61595946,29.52746954,29.43121685,29.3520358,29.29112863,29.21336005,29.15025983,29.07948915,
ZAF,Health: Population: Structure,Population ages 15-64 (% of total population),1,SP.POP.1564.TO.ZS,1,1271,0,0,use either male or female,0,61.62029873,62.17938959,62.7856788,63.40793193,63.9937232,64.50690124,64.83250308,65.08319188,65.27140475,65.4300945,65.57723726,65.58434482,65.62771837,65.6756599,65.69501101,65.67943877,65.66442046,65.63056155,65.60250585,
ZAF,Health: Population: Structure,Population ages 65 and above (% of total population),1,SP.POP.65UP.TO.ZS,1,1297,0,0,use either male or female,0,4.515733824,4.554219836,4.581766346,4.600064179,4.609898035,4.611840607,4.662691741,4.703019817,4.731709584,4.747466129,4.751062558,4.799695714,4.844812086,4.89312325,4.952953189,5.029432604,5.122219493,5.219178626,5.318005005,
ZAF,Environment: Density & urbanization,Population density (people per sq. km of land area),1,EN.POP.DNST,1,268,0,0,0,0,37.06873192,37.5662762,38.04409648,38.51255554,38.98441995,39.46994947,39.97185617,40.49143839,41.03526614,41.61027706,42.22025076,42.86917871,43.55324419,44.2582463,44.96450469,45.65726121,46.33098451,46.98781706,47.63011978,
ZAF,Environment: Density & urbanization,Population in the largest city (% of urban population),1,EN.URB.LCTY.UR.ZS,1,274,0,0,0,0,11.90475362,12.1611143,12.32199406,12.44871134,12.57936783,12.70968644,12.84009632,12.96970794,13.09686593,13.21861236,13.3350003,13.44461743,13.54928689,13.65369212,13.76335683,13.88297636,14.01414551,14.15636536,14.30890325,
ZAF,Environment: Density & urbanization,Population in urban agglomerations of more than 1 million (% of total population),1,EN.URB.MCTY.TL.ZS,1,276,0,0,0,0,28.58264202,29.19552787,29.61768492,29.97297299,30.33883812,30.70448719,31.07109114,31.43687859,31.7981081,32.14647555,32.4827317,32.80322779,33.11262888,33.42114609,33.74394829,34.09218012,34.46994923,34.87569774,35.30782358,
ZAF,Environment: Density & urbanization,Population living in slums (% of urban population),1,EN.POP.SLUM.UR.ZS,1,272,0,0,0,0,33.2,,,,,28.7,,23,,23,,,,,23,,,,,
ZAF,Health: Population: Structure,"Population, total",1,SP.POP.TOTL,1,1311,0,0,0,0,44967708,45571274,46150913,46719196,47291610,47880601,48489459,49119759,49779471,50477011,51216964,52004172,52834005,53689236,54545991,55386367,56203654,57000451,57779622,
ZAF,Poverty: Poverty rates,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),1,SI.POV.LMIC,1,1078,0,0,0,"Poverty headcount ratio at $3.20 a day is the percentage of the population living on less than $3.20 a day at 2011 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",53.4,,,,,48.6,,,37,,35.8,,,,37.6,,,,,
ZAF,Health: Risk factors,"Prevalence of HIV, total (% of population ages 15-49)",1,SH.DYN.AIDS.ZS,1,940,0,0,0,0,12.6,13.8,14.7,15.5,16.2,16.8,17.3,17.7,18.1,18.5,18.9,19.3,19.6,19.9,20.1,20.3,20.4,20.5,20.4,
ZAF,Environment: Density & urbanization,Rural population (% of total population),1,SP.RUR.TOTL.ZS,1,1324,0,0,0,0,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645,
ZAF,Health: Risk factors,"Smoking prevalence, total (ages 15+)",1,SH.PRV.SMOK,1,979,0,0,0,0,22.7,,,,,21.8,,,,,21,20.9,20.8,20.6,20.5,20.5,20.3,,,
ZAF,Health: Health systems,"Specialist surgical workforce (per 100,000 population)",1,SH.MED.SAOP.P5,1,971,0,0,0,0,,,,,,,,,,,,,,,11.42,,,,,
